,UF,V02322,V0210,V4105,V0232
27465,23,2.0,2.0,1,2.0
27467,23,2.0,2.0,1,2.0
27468,23,2.0,2.0,1,2.0
27475,23,2.0,2.0,1,2.0
27524,23,4.0,4.0,8,4.0
27531,23,2.0,2.0,1,2.0
27537,23,2.0,2.0,1,2.0
27543,23,2.0,2.0,1,2.0
27545,23,2.0,2.0,1,2.0
27547,23,2.0,2.0,1,2.0
27548,23,2.0,2.0,1,2.0
27549,23,2.0,2.0,1,2.0
27557,23,2.0,2.0,1,2.0
27558,23,2.0,2.0,1,2.0
27559,23,2.0,2.0,1,2.0
27560,23,2.0,2.0,1,2.0
27562,23,2.0,2.0,1,2.0
27579,23,2.0,2.0,1,2.0
27581,23,4.0,2.0,1,4.0
27583,23,2.0,2.0,2,2.0
27585,23,4.0,2.0,2,4.0
27592,23,4.0,2.0,2,4.0
27594,23,2.0,2.0,2,2.0
27604,23,2.0,2.0,1,2.0
27612,23,2.0,2.0,1,2.0
27613,23,2.0,2.0,1,4.0
27636,23,2.0,2.0,1,2.0
27643,23,4.0,2.0,1,4.0
27663,23,2.0,2.0,1,2.0
27665,23,2.0,2.0,1,2.0
27672,23,2.0,2.0,1,2.0
27684,23,2.0,2.0,1,2.0
27688,23,2.0,2.0,1,2.0
27691,23,2.0,2.0,1,2.0
27693,23,2.0,2.0,1,2.0
27727,23,2.0,2.0,1,2.0
27746,23,2.0,2.0,1,2.0
27756,23,2.0,2.0,1,4.0
27757,23,2.0,2.0,1,2.0
27765,23,2.0,2.0,8,2.0
27772,23,2.0,2.0,8,2.0
27797,23,2.0,2.0,1,2.0
27801,23,2.0,2.0,1,2.0
27802,23,2.0,4.0,1,2.0
27804,23,2.0,2.0,1,2.0
27806,23,2.0,2.0,1,2.0
27808,23,2.0,2.0,1,2.0
27812,23,2.0,2.0,2,2.0
27837,23,2.0,2.0,1,2.0
27844,23,2.0,2.0,1,2.0
27845,23,2.0,2.0,1,2.0
27850,23,2.0,2.0,1,2.0
27851,23,2.0,2.0,1,2.0
27852,23,2.0,2.0,1,2.0
27858,23,2.0,2.0,1,2.0
27860,23,2.0,2.0,1,2.0
27870,23,2.0,2.0,8,2.0
27873,23,2.0,2.0,8,2.0
27875,23,2.0,2.0,8,2.0
27891,23,2.0,2.0,1,2.0
27893,23,2.0,2.0,1,2.0
27911,23,2.0,2.0,1,2.0
27912,23,2.0,2.0,1,2.0
27913,23,2.0,2.0,1,2.0
27914,23,2.0,2.0,1,2.0
27916,23,2.0,2.0,1,2.0
27919,23,2.0,2.0,1,2.0
27922,23,2.0,2.0,1,2.0
27924,23,2.0,2.0,1,4.0
27935,23,2.0,2.0,1,2.0
27945,23,2.0,2.0,1,2.0
27948,23,2.0,2.0,1,2.0
27952,23,2.0,4.0,1,2.0
27953,23,2.0,4.0,1,2.0
27957,23,2.0,4.0,1,2.0
27963,23,2.0,4.0,1,2.0
27964,23,2.0,2.0,1,2.0
27966,23,2.0,2.0,1,2.0
27968,23,2.0,2.0,1,4.0
27969,23,2.0,2.0,1,2.0
27973,23,2.0,2.0,1,2.0
27980,23,2.0,2.0,1,2.0
27983,23,2.0,2.0,1,2.0
27984,23,2.0,2.0,1,2.0
27987,23,2.0,2.0,1,2.0
27988,23,4.0,2.0,1,4.0
27989,23,2.0,2.0,1,2.0
27992,23,2.0,2.0,1,4.0
27994,23,2.0,2.0,1,2.0
28008,23,2.0,2.0,1,2.0
28011,23,2.0,2.0,1,2.0
28016,23,2.0,2.0,1,2.0
28021,23,2.0,2.0,1,2.0
28026,23,4.0,2.0,1,4.0
28042,23,2.0,2.0,1,2.0
28049,23,2.0,2.0,1,2.0
28054,23,2.0,2.0,1,2.0
28060,23,2.0,2.0,1,4.0
28063,23,2.0,2.0,1,2.0
28064,23,2.0,2.0,1,2.0
28065,23,4.0,2.0,1,4.0
28072,23,2.0,2.0,1,2.0
28073,23,2.0,2.0,1,2.0
28075,23,2.0,2.0,1,2.0
28076,23,2.0,2.0,1,2.0
28077,23,2.0,2.0,1,2.0
28083,23,2.0,2.0,8,2.0
28101,23,2.0,2.0,1,2.0
28106,23,2.0,2.0,1,2.0
28109,23,2.0,4.0,1,2.0
28112,23,2.0,2.0,1,2.0
28116,23,2.0,2.0,1,2.0
28123,23,2.0,2.0,1,2.0
28130,23,2.0,2.0,1,2.0
28131,23,2.0,2.0,1,2.0
28139,23,2.0,2.0,1,2.0
28149,23,2.0,2.0,8,2.0
28150,23,4.0,2.0,8,4.0
28154,23,2.0,2.0,8,2.0
28156,23,4.0,2.0,8,4.0
28161,23,4.0,2.0,8,4.0
28179,23,2.0,2.0,1,2.0
28186,23,2.0,2.0,1,2.0
28188,23,2.0,2.0,1,2.0
28189,23,2.0,2.0,1,2.0
28190,23,4.0,2.0,1,4.0
28205,23,4.0,2.0,8,4.0
28235,23,2.0,2.0,8,2.0
28237,23,2.0,2.0,8,2.0
28252,23,2.0,2.0,8,2.0
28264,23,2.0,2.0,8,2.0
28273,23,2.0,2.0,8,2.0
28287,23,4.0,2.0,8,4.0
28295,23,2.0,2.0,1,2.0
28297,23,2.0,2.0,1,2.0
28300,23,2.0,2.0,1,4.0
28307,23,2.0,2.0,1,4.0
28308,23,2.0,2.0,1,2.0
28311,23,4.0,2.0,1,4.0
28314,23,2.0,2.0,1,4.0
28318,23,4.0,2.0,1,4.0
28319,23,2.0,2.0,1,2.0
28324,23,2.0,2.0,1,2.0
28326,23,2.0,2.0,1,2.0
28327,23,2.0,2.0,1,2.0
28340,23,2.0,2.0,1,2.0
28353,23,4.0,2.0,8,4.0
28358,23,4.0,2.0,8,4.0
28362,23,4.0,2.0,8,4.0
28383,23,2.0,2.0,1,2.0
28385,23,4.0,2.0,1,4.0
28387,23,2.0,2.0,1,2.0
28392,23,2.0,2.0,1,2.0
28398,23,2.0,2.0,1,2.0
28399,23,2.0,2.0,1,2.0
28400,23,2.0,2.0,1,2.0
28401,23,2.0,2.0,1,2.0
28403,23,2.0,2.0,1,2.0
28405,23,2.0,2.0,1,2.0
28406,23,2.0,2.0,1,2.0
28410,23,2.0,2.0,1,2.0
28411,23,2.0,2.0,1,2.0
28412,23,2.0,2.0,1,2.0
28422,23,4.0,2.0,1,4.0
28424,23,2.0,2.0,1,2.0
28425,23,2.0,2.0,1,2.0
28431,23,2.0,2.0,8,2.0
28453,23,2.0,2.0,1,2.0
28471,23,2.0,2.0,8,2.0
28475,23,2.0,2.0,8,2.0
28487,23,2.0,2.0,1,2.0
28497,23,2.0,2.0,1,2.0
28498,23,2.0,2.0,1,2.0
28500,23,2.0,2.0,1,2.0
28511,23,2.0,2.0,8,2.0
28551,23,2.0,2.0,1,2.0
28553,23,2.0,2.0,1,2.0
28557,23,2.0,2.0,1,2.0
28559,23,2.0,2.0,1,2.0
28565,23,2.0,2.0,1,2.0
28571,23,2.0,2.0,2,2.0
28577,23,2.0,2.0,2,2.0
28580,23,2.0,2.0,2,2.0
28585,23,4.0,2.0,1,4.0
28603,23,2.0,2.0,1,2.0
28604,23,2.0,2.0,1,2.0
28609,23,2.0,2.0,1,2.0
28611,23,2.0,2.0,1,2.0
28613,23,2.0,2.0,1,2.0
28615,23,2.0,2.0,1,2.0
28619,23,2.0,2.0,1,2.0
28636,23,2.0,2.0,1,2.0
28640,23,2.0,2.0,1,2.0
28645,23,2.0,2.0,1,2.0
28650,23,2.0,2.0,1,2.0
28658,23,2.0,2.0,1,2.0
28660,23,2.0,2.0,1,2.0
28666,23,2.0,2.0,1,2.0
28675,23,2.0,2.0,1,2.0
28676,23,2.0,2.0,1,2.0
28683,23,4.0,2.0,1,4.0
28692,23,2.0,2.0,1,2.0
28694,23,2.0,2.0,1,2.0
28697,23,2.0,2.0,1,2.0
28698,23,2.0,2.0,1,2.0
28702,23,2.0,2.0,1,2.0
28704,23,2.0,2.0,1,2.0
28708,23,4.0,2.0,1,4.0
28710,23,2.0,2.0,1,2.0
28711,23,2.0,2.0,1,2.0
28721,23,2.0,2.0,1,4.0
28729,23,2.0,2.0,1,2.0
28730,23,2.0,2.0,1,2.0
28735,23,2.0,2.0,1,2.0
28736,23,2.0,2.0,1,2.0
28739,23,2.0,2.0,1,2.0
28741,23,2.0,2.0,1,2.0
28742,23,2.0,2.0,1,2.0
28747,23,2.0,2.0,1,2.0
28748,23,2.0,2.0,1,2.0
28752,23,2.0,2.0,1,2.0
28753,23,2.0,2.0,1,2.0
28766,23,2.0,2.0,1,2.0
28768,23,2.0,2.0,1,2.0
28777,23,2.0,2.0,1,2.0
28782,23,2.0,2.0,1,2.0
28790,23,2.0,2.0,1,2.0
28799,23,2.0,2.0,1,2.0
28800,23,2.0,4.0,1,2.0
28801,23,4.0,2.0,1,4.0
28803,23,2.0,4.0,1,2.0
28808,23,2.0,4.0,1,2.0
28815,23,2.0,4.0,1,2.0
28816,23,2.0,4.0,1,2.0
28818,23,2.0,4.0,1,2.0
28819,23,2.0,4.0,1,2.0
28821,23,2.0,4.0,1,2.0
28822,23,2.0,2.0,1,2.0
28828,23,2.0,2.0,1,2.0
28832,23,2.0,2.0,1,2.0
28833,23,2.0,2.0,1,2.0
28834,23,2.0,2.0,1,2.0
28835,23,2.0,2.0,1,2.0
28837,23,2.0,2.0,1,2.0
28841,23,2.0,2.0,1,2.0
28844,23,2.0,2.0,1,2.0
28847,23,2.0,2.0,1,4.0
28862,23,2.0,2.0,1,2.0
28864,23,2.0,2.0,1,2.0
28866,23,2.0,2.0,1,2.0
28870,23,2.0,2.0,1,2.0
28873,23,2.0,2.0,1,2.0
28876,23,2.0,2.0,1,2.0
28880,23,2.0,2.0,1,2.0
28885,23,2.0,2.0,1,2.0
28889,23,2.0,2.0,1,2.0
28891,23,2.0,2.0,1,2.0
28899,23,2.0,2.0,1,2.0
28910,23,2.0,2.0,1,2.0
28913,23,2.0,2.0,1,2.0
28918,23,2.0,2.0,1,2.0
28920,23,2.0,2.0,1,2.0
28925,23,2.0,2.0,1,2.0
28932,23,2.0,2.0,1,2.0
28933,23,2.0,2.0,1,2.0
28942,23,2.0,2.0,1,4.0
28944,23,2.0,2.0,1,2.0
28954,23,2.0,2.0,1,2.0
28962,23,2.0,2.0,1,2.0
28963,23,2.0,2.0,1,2.0
28964,23,2.0,2.0,1,2.0
28965,23,2.0,2.0,1,2.0
28967,23,2.0,2.0,1,2.0
28968,23,2.0,2.0,1,2.0
28976,23,2.0,2.0,1,2.0
28985,23,4.0,2.0,1,4.0
28989,23,2.0,2.0,1,2.0
28990,23,2.0,2.0,1,2.0
28998,23,2.0,2.0,1,2.0
29005,23,2.0,2.0,1,2.0
29013,23,2.0,2.0,1,2.0
29015,23,2.0,2.0,1,2.0
29028,23,2.0,2.0,1,4.0
29031,23,2.0,2.0,1,2.0
29033,23,2.0,4.0,1,2.0
29035,23,2.0,2.0,1,2.0
29036,23,2.0,4.0,1,2.0
29041,23,2.0,2.0,1,2.0
29045,23,2.0,2.0,1,2.0
29046,23,2.0,2.0,1,2.0
29047,23,2.0,2.0,1,2.0
29064,23,2.0,2.0,1,2.0
29075,23,2.0,2.0,1,2.0
29078,23,2.0,2.0,1,2.0
29079,23,2.0,2.0,1,2.0
29081,23,2.0,2.0,1,2.0
29087,23,2.0,2.0,1,2.0
29088,23,2.0,2.0,1,2.0
29090,23,2.0,2.0,1,2.0
29100,23,2.0,2.0,1,2.0
29117,23,2.0,2.0,1,2.0
29118,23,2.0,2.0,1,2.0
29119,23,2.0,2.0,1,2.0
29125,23,2.0,2.0,1,2.0
29128,23,2.0,2.0,1,2.0
29134,23,2.0,2.0,1,2.0
29150,23,2.0,2.0,1,2.0
29156,23,2.0,2.0,1,2.0
29159,23,2.0,2.0,1,2.0
29163,23,2.0,2.0,1,2.0
29171,23,2.0,2.0,1,2.0
29173,23,2.0,2.0,1,2.0
29174,23,2.0,4.0,1,2.0
29176,23,2.0,2.0,1,2.0
29177,23,2.0,2.0,1,2.0
29178,23,2.0,2.0,1,2.0
29179,23,2.0,2.0,1,4.0
29187,23,2.0,2.0,1,2.0
29192,23,2.0,2.0,1,2.0
29194,23,2.0,2.0,1,2.0
29195,23,2.0,2.0,1,2.0
29203,23,2.0,2.0,1,2.0
29214,23,2.0,2.0,1,2.0
29215,23,2.0,2.0,1,2.0
29218,23,2.0,2.0,1,2.0
29226,23,2.0,2.0,1,2.0
29231,23,2.0,2.0,1,2.0
29234,23,2.0,4.0,1,2.0
29235,23,2.0,2.0,1,2.0
29236,23,2.0,2.0,1,2.0
29239,23,2.0,2.0,1,2.0
29243,23,2.0,2.0,1,2.0
29251,23,2.0,2.0,1,2.0
29257,23,2.0,2.0,1,2.0
29258,23,2.0,2.0,1,2.0
29263,23,2.0,2.0,1,2.0
29264,23,2.0,2.0,1,2.0
29266,23,2.0,2.0,1,2.0
29271,23,2.0,2.0,1,2.0
29277,23,2.0,2.0,1,2.0
29279,23,2.0,2.0,1,2.0
29281,23,2.0,2.0,1,2.0
29282,23,2.0,2.0,1,2.0
29289,23,2.0,2.0,1,2.0
29292,23,2.0,4.0,1,2.0
29293,23,2.0,2.0,1,2.0
29294,23,2.0,2.0,1,2.0
29297,23,2.0,4.0,1,2.0
29298,23,2.0,2.0,1,2.0
29301,23,2.0,2.0,1,2.0
29302,23,2.0,4.0,1,2.0
29307,23,2.0,2.0,1,2.0
29309,23,2.0,2.0,1,2.0
29310,23,2.0,4.0,1,2.0
29313,23,2.0,2.0,1,2.0
29314,23,2.0,4.0,1,2.0
29318,23,2.0,2.0,1,2.0
29324,23,2.0,2.0,1,2.0
29326,23,2.0,2.0,1,2.0
29327,23,2.0,2.0,1,2.0
29328,23,2.0,2.0,1,2.0
29333,23,4.0,2.0,1,4.0
29335,23,2.0,2.0,1,2.0
29349,23,2.0,2.0,1,2.0
29353,23,2.0,2.0,1,2.0
29355,23,2.0,2.0,1,2.0
29356,23,2.0,2.0,1,2.0
29358,23,2.0,2.0,1,2.0
29363,23,2.0,2.0,1,2.0
29365,23,2.0,4.0,1,2.0
29366,23,2.0,2.0,1,2.0
29372,23,2.0,2.0,1,2.0
29374,23,2.0,2.0,1,2.0
29375,23,2.0,2.0,1,2.0
29376,23,2.0,2.0,1,2.0
29377,23,2.0,2.0,1,2.0
29379,23,2.0,2.0,1,2.0
29380,23,2.0,2.0,1,2.0
29384,23,2.0,2.0,1,2.0
29394,23,2.0,2.0,1,2.0
29395,23,2.0,2.0,1,4.0
29396,23,2.0,2.0,1,2.0
29409,23,2.0,2.0,1,2.0
29417,23,2.0,2.0,1,2.0
29418,23,2.0,2.0,1,2.0
29419,23,2.0,2.0,1,2.0
29425,23,2.0,2.0,1,2.0
29427,23,2.0,2.0,1,2.0
29428,23,2.0,2.0,1,2.0
29430,23,2.0,2.0,1,2.0
29435,23,2.0,2.0,1,2.0
29438,23,2.0,2.0,1,2.0
29439,23,2.0,2.0,1,2.0
29441,23,2.0,2.0,1,2.0
29444,23,2.0,2.0,1,2.0
29446,23,2.0,2.0,1,2.0
29449,23,2.0,2.0,1,2.0
29450,23,2.0,2.0,1,2.0
29453,23,2.0,2.0,1,2.0
29454,23,2.0,2.0,1,2.0
29456,23,2.0,2.0,1,2.0
29457,23,2.0,2.0,1,2.0
29466,23,2.0,2.0,1,2.0
29475,23,2.0,2.0,1,2.0
29481,23,2.0,2.0,1,2.0
29491,23,2.0,2.0,1,2.0
29493,23,2.0,2.0,1,2.0
29494,23,2.0,2.0,1,2.0
29495,23,2.0,2.0,1,2.0
29499,23,2.0,2.0,1,2.0
29513,23,2.0,2.0,1,2.0
29514,23,2.0,2.0,1,2.0
29517,23,2.0,2.0,1,2.0
29518,23,2.0,2.0,1,2.0
29519,23,2.0,2.0,1,2.0
29522,23,2.0,2.0,1,2.0
29539,23,4.0,2.0,1,4.0
29546,23,2.0,2.0,1,2.0
29550,23,2.0,2.0,1,2.0
29573,23,2.0,2.0,1,2.0
29575,23,2.0,2.0,1,2.0
29582,23,4.0,2.0,1,4.0
29597,23,4.0,2.0,1,4.0
29605,23,2.0,4.0,1,2.0
29606,23,2.0,4.0,1,2.0
29607,23,2.0,4.0,1,2.0
29609,23,2.0,2.0,1,2.0
29611,23,2.0,2.0,1,2.0
29612,23,4.0,2.0,1,4.0
29615,23,2.0,2.0,1,4.0
29617,23,4.0,2.0,1,4.0
29625,23,2.0,4.0,1,2.0
29629,23,2.0,2.0,1,2.0
29636,23,2.0,2.0,1,2.0
29656,23,2.0,2.0,1,2.0
29657,23,2.0,2.0,1,2.0
29659,23,2.0,2.0,1,2.0
29662,23,2.0,2.0,1,2.0
29664,23,2.0,2.0,1,2.0
29674,23,2.0,2.0,1,2.0
29683,23,2.0,2.0,1,2.0
29723,23,2.0,2.0,1,2.0
29733,23,2.0,2.0,1,2.0
29749,23,4.0,2.0,1,4.0
29751,23,2.0,2.0,1,2.0
29753,23,2.0,4.0,1,4.0
29766,23,2.0,2.0,1,2.0
29772,23,2.0,2.0,1,2.0
29773,23,2.0,2.0,1,2.0
29774,23,2.0,2.0,1,2.0
29775,23,2.0,2.0,1,2.0
29780,23,2.0,2.0,1,2.0
29782,23,2.0,2.0,1,2.0
29789,23,2.0,2.0,1,2.0
29799,23,2.0,2.0,1,2.0
29800,23,2.0,2.0,1,2.0
29806,23,2.0,2.0,1,2.0
29807,23,2.0,2.0,1,2.0
29808,23,2.0,2.0,1,2.0
29809,23,2.0,2.0,1,2.0
29810,23,2.0,2.0,1,2.0
29811,23,2.0,2.0,1,2.0
29812,23,2.0,2.0,1,2.0
29813,23,2.0,2.0,1,2.0
29819,23,2.0,2.0,1,2.0
29821,23,2.0,2.0,1,4.0
29824,23,2.0,2.0,1,2.0
29827,23,2.0,2.0,1,2.0
29846,23,4.0,2.0,1,4.0
29853,23,2.0,2.0,1,2.0
29858,23,2.0,2.0,1,2.0
29882,23,2.0,2.0,1,2.0
29886,23,4.0,2.0,1,4.0
29890,23,2.0,2.0,1,4.0
29896,23,2.0,2.0,1,2.0
29897,23,2.0,2.0,1,2.0
29898,23,2.0,2.0,1,2.0
29903,23,2.0,2.0,1,2.0
29904,23,2.0,2.0,1,2.0
29906,23,2.0,2.0,1,2.0
29908,23,2.0,2.0,1,2.0
29910,23,2.0,2.0,1,4.0
29911,23,2.0,2.0,1,2.0
29913,23,2.0,2.0,1,2.0
29915,23,2.0,2.0,1,2.0
29923,23,2.0,2.0,1,2.0
29927,23,2.0,2.0,1,2.0
29928,23,2.0,2.0,1,2.0
29952,23,2.0,2.0,1,2.0
29957,23,2.0,2.0,1,2.0
29958,23,2.0,2.0,1,2.0
29964,23,2.0,2.0,1,2.0
29965,23,2.0,2.0,1,2.0
29968,23,2.0,2.0,1,2.0
29973,23,2.0,2.0,1,2.0
29974,23,2.0,2.0,1,2.0
29981,23,2.0,2.0,1,2.0
29982,23,4.0,2.0,1,4.0
29983,23,2.0,2.0,1,2.0
29984,23,2.0,2.0,1,2.0
29990,23,2.0,2.0,1,2.0
29994,23,2.0,2.0,1,2.0
30005,23,2.0,2.0,1,2.0
30025,23,2.0,2.0,1,2.0
30026,23,2.0,2.0,1,2.0
30035,23,2.0,2.0,1,2.0
30036,23,2.0,2.0,1,2.0
30038,23,2.0,2.0,1,2.0
30039,23,2.0,2.0,1,2.0
30041,23,2.0,2.0,1,2.0
30045,23,2.0,2.0,1,2.0
30047,23,2.0,2.0,1,2.0
30053,23,2.0,2.0,1,2.0
30054,23,2.0,2.0,1,2.0
30058,23,2.0,2.0,1,2.0
30068,23,2.0,2.0,1,2.0
30070,23,2.0,2.0,1,2.0
30072,23,2.0,2.0,1,2.0
30081,23,2.0,2.0,1,2.0
30089,23,2.0,2.0,1,2.0
30092,23,2.0,2.0,1,2.0
30093,23,2.0,2.0,1,2.0
30095,23,2.0,2.0,1,2.0
30096,23,2.0,2.0,1,2.0
30097,23,2.0,2.0,1,2.0
30099,23,2.0,2.0,1,2.0
30100,23,2.0,2.0,1,2.0
30102,23,2.0,2.0,1,2.0
30119,23,2.0,2.0,1,2.0
30124,23,2.0,2.0,1,2.0
30131,23,2.0,2.0,1,2.0
30133,23,2.0,2.0,1,2.0
30145,23,2.0,2.0,1,2.0
30146,23,2.0,2.0,1,2.0
30151,23,2.0,2.0,1,2.0
30156,23,2.0,2.0,1,2.0
30159,23,2.0,2.0,1,2.0
30161,23,2.0,2.0,1,2.0
30170,23,4.0,2.0,1,4.0
30182,23,2.0,4.0,1,2.0
30183,23,2.0,2.0,1,2.0
30184,23,2.0,2.0,1,2.0
30187,23,2.0,2.0,1,2.0
30193,23,4.0,2.0,1,4.0
30194,23,2.0,2.0,1,2.0
30195,23,2.0,2.0,1,2.0
30197,23,4.0,4.0,1,4.0
30199,23,2.0,2.0,1,2.0
30206,23,4.0,2.0,1,4.0
30208,23,2.0,2.0,1,2.0
30222,23,2.0,2.0,1,2.0
30230,23,2.0,2.0,1,2.0
30242,23,2.0,2.0,1,2.0
30253,23,2.0,2.0,1,2.0
30261,23,2.0,2.0,1,2.0
30268,23,2.0,2.0,1,2.0
30281,23,2.0,2.0,1,2.0
30282,23,4.0,2.0,1,4.0
30284,23,2.0,2.0,1,2.0
30295,23,2.0,2.0,1,2.0
30298,23,2.0,2.0,1,2.0
30300,23,2.0,2.0,1,2.0
30302,23,2.0,2.0,1,2.0
30306,23,2.0,2.0,1,2.0
30308,23,4.0,2.0,1,4.0
30312,23,2.0,2.0,1,2.0
30313,23,4.0,2.0,1,4.0
30316,23,2.0,2.0,1,2.0
30317,23,2.0,2.0,1,2.0
30320,23,4.0,2.0,1,4.0
30326,23,2.0,2.0,1,2.0
30330,23,2.0,2.0,1,2.0
30331,23,2.0,2.0,1,2.0
30333,23,4.0,2.0,1,4.0
30339,23,2.0,2.0,1,2.0
30340,23,2.0,2.0,1,2.0
30345,23,2.0,2.0,1,2.0
30346,23,2.0,2.0,1,2.0
30347,23,2.0,2.0,1,2.0
30350,23,2.0,2.0,1,2.0
30351,23,2.0,2.0,1,2.0
30354,23,2.0,2.0,1,2.0
30355,23,2.0,2.0,1,2.0
30359,23,2.0,2.0,1,4.0
30361,23,2.0,2.0,1,2.0
30366,23,2.0,2.0,1,2.0
30374,23,2.0,2.0,1,2.0
30375,23,4.0,2.0,1,4.0
30381,23,2.0,2.0,1,2.0
30385,23,2.0,2.0,1,2.0
30387,23,2.0,2.0,1,2.0
30409,23,2.0,2.0,1,2.0
30421,23,2.0,2.0,1,2.0
30426,23,2.0,2.0,1,4.0
30427,23,2.0,2.0,1,4.0
30429,23,2.0,2.0,1,2.0
30431,23,4.0,2.0,1,4.0
30433,23,2.0,2.0,1,2.0
30434,23,2.0,2.0,1,4.0
30438,23,4.0,2.0,1,4.0
30445,23,2.0,2.0,1,2.0
30451,23,2.0,2.0,1,2.0
30454,23,2.0,2.0,1,2.0
30456,23,2.0,2.0,1,2.0
30457,23,2.0,2.0,1,2.0
30458,23,2.0,2.0,1,2.0
30459,23,2.0,2.0,1,4.0
30460,23,2.0,2.0,1,2.0
30461,23,2.0,2.0,1,2.0
30462,23,2.0,2.0,1,2.0
30471,23,2.0,2.0,1,2.0
30472,23,2.0,2.0,1,2.0
30474,23,2.0,2.0,1,4.0
30481,23,2.0,2.0,1,2.0
30490,23,2.0,2.0,1,2.0
30503,23,2.0,2.0,1,2.0
30510,23,2.0,2.0,1,2.0
30511,23,2.0,2.0,1,2.0
30515,23,2.0,2.0,1,2.0
30516,23,2.0,2.0,1,2.0
30528,23,2.0,2.0,1,2.0
30534,23,2.0,2.0,1,2.0
30540,23,2.0,2.0,1,2.0
30542,23,2.0,2.0,1,2.0
30543,23,2.0,2.0,1,2.0
30545,23,2.0,2.0,1,2.0
30546,23,2.0,2.0,1,2.0
30551,23,2.0,2.0,1,2.0
30552,23,4.0,2.0,1,4.0
30553,23,2.0,2.0,1,2.0
30554,23,2.0,2.0,1,2.0
30555,23,2.0,2.0,1,2.0
30556,23,2.0,2.0,1,2.0
30560,23,2.0,2.0,1,2.0
30561,23,2.0,2.0,1,2.0
30562,23,2.0,2.0,1,2.0
30567,23,2.0,2.0,1,2.0
30570,23,2.0,2.0,1,2.0
30571,23,2.0,2.0,1,2.0
30573,23,2.0,2.0,1,2.0
30576,23,2.0,2.0,1,2.0
30579,23,2.0,2.0,1,2.0
30582,23,2.0,2.0,1,2.0
30590,23,2.0,2.0,1,4.0
30591,23,2.0,2.0,1,2.0
30595,23,2.0,2.0,1,2.0
30599,23,2.0,2.0,1,2.0
30600,23,2.0,2.0,1,4.0
30601,23,2.0,2.0,1,2.0
30603,23,2.0,2.0,1,2.0
30606,23,2.0,2.0,1,4.0
30608,23,2.0,2.0,1,2.0
30609,23,4.0,2.0,1,4.0
30610,23,2.0,2.0,1,2.0
30614,23,2.0,2.0,1,2.0
30615,23,2.0,2.0,1,2.0
30622,23,2.0,2.0,1,2.0
30631,23,2.0,2.0,1,2.0
30632,23,4.0,2.0,1,4.0
30638,23,2.0,2.0,1,2.0
30673,23,2.0,2.0,1,2.0
30676,23,2.0,2.0,1,4.0
30677,23,2.0,2.0,1,2.0
30688,23,2.0,2.0,1,2.0
30690,23,2.0,2.0,1,2.0
30691,23,4.0,2.0,1,4.0
30693,23,2.0,2.0,1,2.0
30697,23,2.0,2.0,1,2.0
30702,23,2.0,2.0,1,2.0
30708,23,2.0,2.0,1,2.0
30713,23,2.0,2.0,1,2.0
30714,23,2.0,2.0,1,2.0
30716,23,2.0,2.0,1,2.0
30718,23,2.0,2.0,1,2.0
30721,23,2.0,2.0,1,2.0
30724,23,2.0,2.0,1,2.0
30730,23,2.0,2.0,1,2.0
30734,23,2.0,2.0,1,2.0
30735,23,2.0,2.0,1,2.0
30737,23,2.0,2.0,1,2.0
30744,23,2.0,2.0,1,2.0
30745,23,2.0,2.0,1,2.0
30746,23,2.0,2.0,1,2.0
30747,23,2.0,2.0,1,2.0
30749,23,2.0,2.0,1,2.0
30754,23,2.0,2.0,1,2.0
30756,23,2.0,2.0,1,2.0
30757,23,2.0,2.0,1,2.0
30766,23,2.0,2.0,1,2.0
30767,23,2.0,2.0,1,2.0
30771,23,2.0,2.0,1,2.0
30772,23,2.0,2.0,1,2.0
30777,23,2.0,2.0,1,2.0
30778,23,2.0,2.0,1,2.0
30780,23,2.0,2.0,1,2.0
30781,23,2.0,2.0,1,2.0
30783,23,2.0,2.0,1,2.0
30786,23,2.0,2.0,1,2.0
30788,23,2.0,2.0,1,2.0
30791,23,2.0,2.0,1,2.0
30794,23,2.0,2.0,1,4.0
30797,23,2.0,2.0,1,2.0
30798,23,2.0,2.0,1,2.0
30804,23,2.0,2.0,1,2.0
30810,23,2.0,2.0,1,2.0
30812,23,2.0,2.0,1,2.0
30813,23,4.0,2.0,1,4.0
30817,23,2.0,2.0,1,2.0
30820,23,2.0,2.0,1,2.0
30823,23,2.0,2.0,1,2.0
30826,23,2.0,2.0,1,2.0
30829,23,2.0,2.0,1,2.0
30830,23,2.0,2.0,1,2.0
30831,23,2.0,2.0,1,2.0
30832,23,2.0,2.0,1,2.0
30839,23,2.0,2.0,1,2.0
30840,23,2.0,2.0,1,2.0
30842,23,2.0,2.0,1,2.0
30845,23,2.0,2.0,1,2.0
30850,23,2.0,2.0,1,2.0
30854,23,2.0,2.0,1,2.0
30858,23,2.0,2.0,1,2.0
30860,23,2.0,2.0,1,2.0
30865,23,2.0,2.0,1,2.0
30866,23,2.0,2.0,1,2.0
30867,23,2.0,2.0,1,2.0
30871,23,2.0,2.0,1,2.0
30872,23,2.0,2.0,1,4.0
30873,23,2.0,2.0,1,2.0
30874,23,2.0,2.0,1,2.0
30877,23,2.0,2.0,1,2.0
30878,23,2.0,2.0,1,2.0
30879,23,2.0,2.0,1,2.0
30881,23,2.0,2.0,1,2.0
30883,23,2.0,2.0,1,2.0
