,UF,V02322,V0210,V4105,V0232
145215,52,4.0,2.0,1,4.0
145216,52,4.0,2.0,1,4.0
145218,52,2.0,2.0,1,2.0
145219,52,2.0,2.0,1,2.0
145223,52,2.0,2.0,1,2.0
145224,52,2.0,2.0,1,2.0
145225,52,4.0,2.0,1,4.0
145232,52,2.0,2.0,1,2.0
145237,52,2.0,2.0,1,2.0
145244,52,2.0,2.0,1,2.0
145245,52,2.0,2.0,1,2.0
145246,52,2.0,2.0,1,2.0
145248,52,2.0,2.0,1,2.0
145250,52,2.0,2.0,1,2.0
145253,52,2.0,2.0,1,2.0
145255,52,2.0,2.0,1,2.0
145256,52,2.0,2.0,1,2.0
145257,52,2.0,2.0,1,2.0
145260,52,2.0,2.0,1,2.0
145289,52,4.0,2.0,1,4.0
145291,52,2.0,2.0,1,4.0
145300,52,2.0,2.0,1,2.0
145302,52,4.0,2.0,1,4.0
145303,52,2.0,2.0,1,2.0
145305,52,2.0,2.0,1,2.0
145306,52,4.0,2.0,1,4.0
145309,52,2.0,2.0,1,2.0
145310,52,2.0,2.0,1,2.0
145315,52,2.0,2.0,1,2.0
145316,52,2.0,2.0,1,2.0
145318,52,2.0,2.0,1,4.0
145319,52,2.0,2.0,1,2.0
145330,52,2.0,2.0,1,2.0
145331,52,2.0,2.0,1,2.0
145336,52,2.0,2.0,1,2.0
145340,52,2.0,2.0,1,2.0
145346,52,2.0,2.0,1,2.0
145355,52,2.0,2.0,1,2.0
145357,52,2.0,2.0,1,2.0
145365,52,2.0,2.0,1,2.0
145366,52,2.0,2.0,1,2.0
145369,52,2.0,2.0,1,2.0
145370,52,2.0,2.0,1,2.0
145380,52,4.0,2.0,1,4.0
145381,52,2.0,4.0,1,2.0
145382,52,2.0,2.0,1,2.0
145385,52,2.0,2.0,1,2.0
145387,52,2.0,2.0,1,2.0
145389,52,4.0,2.0,1,4.0
145390,52,2.0,2.0,1,2.0
145394,52,2.0,2.0,1,2.0
145429,52,2.0,2.0,1,2.0
145431,52,2.0,2.0,1,2.0
145434,52,2.0,2.0,1,2.0
145440,52,4.0,2.0,1,4.0
145441,52,2.0,2.0,1,2.0
145442,52,2.0,2.0,1,2.0
145443,52,2.0,2.0,1,2.0
145447,52,2.0,2.0,1,2.0
145451,52,2.0,2.0,1,4.0
145458,52,2.0,2.0,1,2.0
145463,52,2.0,2.0,1,2.0
145468,52,2.0,2.0,1,2.0
145470,52,4.0,2.0,1,4.0
145474,52,2.0,2.0,1,2.0
145505,52,2.0,2.0,1,2.0
145512,52,2.0,2.0,1,2.0
145513,52,2.0,2.0,1,2.0
145516,52,2.0,2.0,1,2.0
145517,52,2.0,2.0,1,2.0
145523,52,2.0,2.0,1,2.0
145525,52,2.0,2.0,1,2.0
145532,52,2.0,2.0,1,2.0
145539,52,2.0,2.0,1,4.0
145541,52,2.0,2.0,1,2.0
145545,52,2.0,2.0,1,2.0
145571,52,2.0,2.0,1,2.0
145572,52,2.0,2.0,1,2.0
145585,52,2.0,2.0,1,2.0
145593,52,2.0,2.0,1,2.0
145595,52,2.0,2.0,1,2.0
145596,52,2.0,2.0,1,2.0
145597,52,2.0,2.0,1,2.0
145599,52,2.0,2.0,1,2.0
145600,52,2.0,2.0,1,2.0
145602,52,2.0,2.0,1,2.0
145614,52,2.0,2.0,5,2.0
145616,52,2.0,2.0,5,2.0
145620,52,2.0,2.0,5,2.0
145621,52,2.0,2.0,5,2.0
145631,52,4.0,2.0,8,4.0
145641,52,2.0,2.0,1,2.0
145658,52,2.0,2.0,1,2.0
145663,52,2.0,2.0,1,2.0
145673,52,2.0,2.0,1,2.0
145675,52,2.0,2.0,1,2.0
145677,52,2.0,2.0,1,2.0
145678,52,2.0,2.0,1,2.0
145685,52,4.0,2.0,1,4.0
145686,52,2.0,2.0,1,2.0
145687,52,2.0,2.0,1,2.0
145690,52,4.0,2.0,1,4.0
145692,52,2.0,4.0,1,4.0
145699,52,2.0,2.0,1,2.0
145700,52,2.0,2.0,1,2.0
145702,52,2.0,2.0,1,2.0
145711,52,2.0,2.0,1,2.0
145714,52,2.0,2.0,1,2.0
145715,52,2.0,2.0,1,2.0
145716,52,2.0,2.0,1,2.0
145721,52,2.0,2.0,1,2.0
145722,52,2.0,2.0,1,4.0
145729,52,2.0,2.0,1,2.0
145730,52,2.0,2.0,1,2.0
145734,52,2.0,2.0,1,2.0
145738,52,2.0,2.0,1,2.0
145743,52,2.0,2.0,1,2.0
145748,52,2.0,2.0,1,2.0
145752,52,4.0,2.0,1,4.0
145757,52,4.0,2.0,1,4.0
145758,52,2.0,2.0,1,2.0
145760,52,2.0,2.0,1,2.0
145761,52,2.0,2.0,1,2.0
145762,52,2.0,2.0,1,2.0
145766,52,2.0,2.0,1,2.0
145770,52,4.0,2.0,1,4.0
145773,52,2.0,2.0,1,2.0
145774,52,2.0,2.0,1,2.0
145778,52,2.0,2.0,1,2.0
145783,52,2.0,2.0,1,2.0
145790,52,2.0,2.0,1,4.0
145806,52,2.0,2.0,1,2.0
145807,52,2.0,2.0,1,2.0
145812,52,2.0,2.0,1,2.0
145814,52,2.0,2.0,1,2.0
145816,52,2.0,2.0,1,2.0
145818,52,2.0,2.0,1,2.0
145820,52,2.0,2.0,1,2.0
145821,52,2.0,2.0,1,2.0
145825,52,2.0,2.0,1,2.0
145839,52,2.0,2.0,1,2.0
145848,52,2.0,2.0,1,2.0
145850,52,2.0,2.0,1,2.0
145852,52,2.0,2.0,1,2.0
145853,52,2.0,2.0,1,2.0
145858,52,4.0,2.0,1,4.0
145864,52,2.0,2.0,1,2.0
145868,52,2.0,2.0,1,2.0
145872,52,2.0,2.0,1,2.0
145877,52,2.0,2.0,1,2.0
145882,52,2.0,2.0,1,2.0
145888,52,2.0,2.0,1,2.0
145893,52,2.0,2.0,1,2.0
145896,52,2.0,2.0,1,2.0
145902,52,2.0,2.0,1,2.0
145905,52,2.0,2.0,1,2.0
145907,52,4.0,2.0,1,4.0
145909,52,2.0,2.0,1,2.0
145913,52,2.0,2.0,1,2.0
145919,52,2.0,2.0,1,2.0
145924,52,2.0,2.0,1,2.0
145926,52,2.0,2.0,1,2.0
145934,52,2.0,2.0,1,2.0
145935,52,2.0,2.0,1,2.0
145945,52,2.0,2.0,8,2.0
145959,52,2.0,2.0,1,2.0
145962,52,2.0,2.0,1,2.0
145969,52,2.0,2.0,1,2.0
145976,52,2.0,2.0,1,2.0
145977,52,2.0,2.0,1,2.0
145981,52,2.0,2.0,1,4.0
145988,52,2.0,2.0,1,2.0
145991,52,2.0,2.0,1,2.0
145999,52,2.0,2.0,1,2.0
146002,52,2.0,2.0,1,2.0
146003,52,2.0,2.0,1,2.0
146012,52,2.0,2.0,1,2.0
146016,52,2.0,2.0,1,2.0
146020,52,2.0,2.0,1,2.0
146031,52,4.0,2.0,8,4.0
146051,52,2.0,2.0,1,2.0
146067,52,2.0,2.0,1,2.0
146073,52,2.0,2.0,1,2.0
146084,52,2.0,2.0,1,2.0
146085,52,2.0,2.0,1,4.0
146088,52,2.0,2.0,1,2.0
146089,52,2.0,2.0,1,2.0
146094,52,2.0,2.0,1,2.0
146115,52,2.0,2.0,1,2.0
146118,52,2.0,2.0,1,2.0
146122,52,2.0,2.0,1,2.0
146125,52,2.0,2.0,1,2.0
146126,52,2.0,2.0,1,2.0
146129,52,2.0,2.0,1,4.0
146131,52,2.0,2.0,1,2.0
146137,52,2.0,2.0,1,2.0
146138,52,2.0,2.0,1,2.0
146141,52,2.0,2.0,1,2.0
146142,52,2.0,2.0,1,2.0
146143,52,2.0,2.0,1,2.0
146150,52,2.0,2.0,1,2.0
146151,52,2.0,2.0,1,2.0
146161,52,2.0,2.0,1,2.0
146164,52,2.0,2.0,1,2.0
146166,52,2.0,2.0,1,4.0
146167,52,2.0,2.0,1,2.0
146169,52,2.0,2.0,1,2.0
146171,52,4.0,2.0,1,4.0
146178,52,2.0,2.0,1,2.0
146180,52,2.0,2.0,1,2.0
146185,52,4.0,2.0,1,4.0
146188,52,2.0,2.0,1,2.0
146191,52,2.0,2.0,1,2.0
146197,52,2.0,2.0,1,2.0
146199,52,2.0,2.0,1,2.0
146202,52,2.0,2.0,1,2.0
146204,52,2.0,2.0,1,2.0
146206,52,2.0,2.0,1,2.0
146208,52,2.0,2.0,1,2.0
146209,52,2.0,2.0,1,2.0
146213,52,2.0,2.0,1,2.0
146216,52,2.0,2.0,1,2.0
146221,52,4.0,2.0,8,4.0
146232,52,2.0,2.0,1,2.0
146237,52,2.0,2.0,1,2.0
146241,52,2.0,2.0,1,4.0
146244,52,2.0,2.0,1,2.0
146245,52,2.0,2.0,1,2.0
146247,52,2.0,2.0,1,2.0
146252,52,2.0,2.0,1,2.0
146253,52,2.0,2.0,1,2.0
146257,52,4.0,2.0,1,4.0
146258,52,2.0,2.0,1,2.0
146260,52,2.0,2.0,1,2.0
146273,52,2.0,2.0,1,2.0
146278,52,4.0,2.0,1,4.0
146279,52,2.0,2.0,1,2.0
146280,52,2.0,2.0,1,2.0
146286,52,2.0,2.0,1,2.0
146293,52,2.0,2.0,1,2.0
146297,52,2.0,2.0,1,2.0
146298,52,2.0,2.0,1,2.0
146304,52,2.0,2.0,1,2.0
146306,52,2.0,4.0,1,2.0
146311,52,2.0,2.0,1,2.0
146314,52,2.0,2.0,2,2.0
146323,52,2.0,2.0,2,2.0
146330,52,2.0,2.0,2,4.0
146333,52,2.0,2.0,2,2.0
146336,52,2.0,2.0,2,2.0
146337,52,2.0,2.0,2,2.0
146341,52,2.0,2.0,2,2.0
146342,52,2.0,2.0,2,2.0
146361,52,2.0,2.0,1,2.0
146369,52,2.0,2.0,1,2.0
146371,52,2.0,2.0,1,2.0
146379,52,2.0,2.0,1,2.0
146397,52,4.0,2.0,1,4.0
146403,52,2.0,2.0,1,2.0
146407,52,2.0,2.0,1,2.0
146410,52,2.0,2.0,1,2.0
146412,52,2.0,2.0,1,2.0
146415,52,2.0,2.0,1,2.0
146418,52,2.0,2.0,1,2.0
146422,52,2.0,2.0,1,2.0
146423,52,2.0,2.0,1,2.0
146424,52,2.0,2.0,1,2.0
146426,52,4.0,2.0,1,4.0
146428,52,2.0,2.0,1,2.0
146429,52,2.0,2.0,1,2.0
146441,52,2.0,2.0,1,2.0
146450,52,2.0,2.0,1,2.0
146453,52,2.0,2.0,1,2.0
146455,52,2.0,2.0,1,2.0
146457,52,2.0,2.0,1,2.0
146459,52,2.0,2.0,1,2.0
146462,52,4.0,2.0,8,4.0
146479,52,2.0,2.0,1,2.0
146480,52,2.0,2.0,1,2.0
146482,52,2.0,2.0,1,2.0
146484,52,4.0,2.0,1,4.0
146487,52,2.0,2.0,1,2.0
146494,52,4.0,2.0,1,4.0
146495,52,2.0,2.0,1,2.0
146504,52,2.0,2.0,1,2.0
146508,52,2.0,2.0,1,2.0
146515,52,2.0,2.0,1,4.0
146516,52,2.0,2.0,1,2.0
146517,52,2.0,2.0,1,2.0
146519,52,2.0,2.0,1,2.0
146524,52,2.0,2.0,1,2.0
146526,52,4.0,2.0,1,4.0
146527,52,4.0,2.0,1,4.0
146532,52,2.0,2.0,1,2.0
146534,52,2.0,2.0,1,2.0
146536,52,2.0,2.0,1,2.0
146537,52,4.0,2.0,1,4.0
146538,52,2.0,2.0,1,2.0
146539,52,2.0,2.0,1,2.0
146541,52,2.0,2.0,1,2.0
146549,52,2.0,2.0,1,2.0
146552,52,2.0,2.0,1,2.0
146556,52,2.0,2.0,1,2.0
146561,52,2.0,2.0,1,2.0
146564,52,2.0,2.0,1,2.0
146566,52,2.0,2.0,1,2.0
146568,52,2.0,2.0,1,2.0
146574,52,2.0,2.0,1,2.0
146575,52,2.0,2.0,1,2.0
146576,52,2.0,2.0,1,2.0
146577,52,2.0,2.0,1,2.0
146579,52,2.0,2.0,1,2.0
146581,52,2.0,2.0,1,2.0
146582,52,2.0,2.0,1,2.0
146583,52,2.0,2.0,1,2.0
146587,52,2.0,2.0,1,2.0
146588,52,2.0,2.0,1,2.0
146596,52,2.0,2.0,5,2.0
146597,52,2.0,2.0,5,2.0
146598,52,2.0,2.0,5,2.0
146599,52,2.0,2.0,5,2.0
146604,52,2.0,2.0,5,2.0
146608,52,2.0,2.0,1,2.0
146610,52,2.0,2.0,1,2.0
146615,52,2.0,2.0,1,2.0
146616,52,2.0,2.0,1,2.0
146621,52,2.0,2.0,1,4.0
146623,52,2.0,2.0,1,2.0
146624,52,2.0,2.0,1,2.0
146632,52,4.0,2.0,1,4.0
146633,52,4.0,2.0,1,4.0
146634,52,2.0,2.0,1,2.0
146641,52,2.0,2.0,1,2.0
146647,52,2.0,2.0,1,2.0
146655,52,4.0,2.0,8,4.0
146670,52,2.0,2.0,1,2.0
146673,52,2.0,2.0,1,2.0
146675,52,2.0,2.0,1,2.0
146676,52,2.0,2.0,1,2.0
146680,52,2.0,2.0,1,2.0
146681,52,2.0,2.0,1,2.0
146683,52,2.0,2.0,1,2.0
146685,52,2.0,2.0,1,2.0
146690,52,2.0,2.0,1,2.0
146692,52,2.0,2.0,1,2.0
146697,52,2.0,2.0,1,2.0
146701,52,2.0,2.0,1,2.0
146702,52,2.0,2.0,1,2.0
146706,52,4.0,2.0,1,4.0
146707,52,4.0,2.0,1,4.0
146708,52,2.0,2.0,1,2.0
146713,52,2.0,2.0,1,2.0
146715,52,2.0,2.0,1,2.0
146716,52,2.0,2.0,1,4.0
146717,52,2.0,2.0,1,2.0
146732,52,2.0,2.0,1,4.0
146735,52,2.0,2.0,1,2.0
146736,52,2.0,2.0,1,2.0
146745,52,2.0,2.0,1,4.0
146750,52,2.0,2.0,1,2.0
146754,52,2.0,2.0,1,2.0
146755,52,2.0,2.0,1,2.0
146763,52,2.0,2.0,1,2.0
146784,52,2.0,2.0,1,2.0
146808,52,2.0,2.0,8,2.0
146842,52,2.0,2.0,1,2.0
146843,52,2.0,2.0,1,2.0
146846,52,2.0,2.0,1,2.0
146853,52,2.0,2.0,1,2.0
146856,52,2.0,2.0,1,2.0
146864,52,2.0,2.0,1,2.0
146865,52,2.0,2.0,1,2.0
146867,52,2.0,2.0,1,2.0
146869,52,2.0,2.0,1,2.0
146875,52,2.0,2.0,1,2.0
146876,52,2.0,2.0,1,2.0
146877,52,2.0,2.0,1,2.0
146878,52,2.0,2.0,1,2.0
146884,52,2.0,2.0,1,2.0
146890,52,2.0,2.0,1,2.0
146900,52,4.0,2.0,8,4.0
146922,52,2.0,2.0,8,4.0
146923,52,4.0,2.0,8,4.0
146931,52,2.0,2.0,1,2.0
146933,52,2.0,2.0,1,2.0
146936,52,2.0,2.0,1,2.0
146939,52,2.0,2.0,1,2.0
146945,52,2.0,2.0,1,2.0
146958,52,2.0,2.0,1,2.0
146969,52,4.0,2.0,1,4.0
146983,52,4.0,2.0,8,4.0
146988,52,4.0,2.0,1,4.0
146993,52,4.0,2.0,1,4.0
147010,52,2.0,2.0,1,2.0
147012,52,2.0,2.0,1,2.0
147021,52,2.0,2.0,1,4.0
147028,52,2.0,2.0,1,2.0
147029,52,2.0,2.0,1,2.0
147030,52,2.0,2.0,1,2.0
147042,52,2.0,2.0,1,2.0
147045,52,2.0,2.0,1,2.0
147051,52,2.0,2.0,1,2.0
147079,52,4.0,2.0,1,4.0
147083,52,2.0,2.0,1,2.0
147085,52,2.0,2.0,1,2.0
147089,52,2.0,2.0,1,2.0
147090,52,2.0,2.0,1,2.0
147100,52,2.0,2.0,1,2.0
147106,52,2.0,2.0,1,2.0
147108,52,2.0,4.0,1,2.0
147114,52,2.0,2.0,1,2.0
147118,52,2.0,2.0,1,2.0
147119,52,2.0,2.0,1,2.0
147124,52,2.0,2.0,1,2.0
147126,52,2.0,2.0,1,2.0
147127,52,2.0,2.0,1,2.0
147130,52,2.0,2.0,1,4.0
147131,52,2.0,2.0,1,2.0
147135,52,2.0,2.0,1,2.0
147136,52,2.0,2.0,1,2.0
147142,52,2.0,2.0,1,2.0
147144,52,2.0,2.0,1,2.0
147145,52,2.0,2.0,1,2.0
147147,52,2.0,2.0,1,4.0
147153,52,2.0,2.0,1,4.0
147165,52,2.0,2.0,1,2.0
147175,52,2.0,2.0,1,2.0
147180,52,2.0,2.0,1,2.0
147205,52,2.0,2.0,1,4.0
147211,52,2.0,2.0,1,4.0
147212,52,2.0,2.0,1,2.0
147213,52,2.0,2.0,1,4.0
147215,52,2.0,2.0,1,4.0
147218,52,2.0,2.0,1,2.0
147220,52,2.0,2.0,1,2.0
147221,52,2.0,2.0,1,2.0
147223,52,2.0,2.0,1,2.0
147227,52,2.0,2.0,1,4.0
147230,52,2.0,2.0,1,2.0
147234,52,2.0,4.0,1,2.0
147242,52,2.0,2.0,1,2.0
147245,52,2.0,2.0,1,2.0
147250,52,2.0,2.0,1,2.0
147253,52,2.0,4.0,1,2.0
147255,52,2.0,2.0,1,2.0
147256,52,2.0,2.0,1,2.0
147263,52,2.0,2.0,1,2.0
147268,52,2.0,2.0,1,2.0
147269,52,2.0,4.0,1,4.0
147272,52,2.0,2.0,1,4.0
147282,52,2.0,2.0,1,4.0
147284,52,2.0,2.0,1,2.0
147285,52,2.0,2.0,2,2.0
147291,52,2.0,2.0,2,2.0
147295,52,2.0,2.0,2,2.0
147302,52,2.0,2.0,2,2.0
147303,52,2.0,2.0,2,2.0
147309,52,2.0,2.0,1,2.0
147311,52,2.0,2.0,1,2.0
147312,52,2.0,2.0,1,2.0
147315,52,2.0,2.0,1,2.0
147316,52,2.0,2.0,1,2.0
147317,52,4.0,2.0,1,4.0
147319,52,2.0,2.0,1,2.0
147321,52,2.0,2.0,1,2.0
147322,52,2.0,2.0,1,2.0
147327,52,2.0,2.0,1,2.0
147333,52,2.0,2.0,1,2.0
147339,52,4.0,2.0,1,4.0
147342,52,2.0,2.0,1,4.0
147354,52,2.0,2.0,1,2.0
147358,52,2.0,2.0,1,2.0
147363,52,2.0,2.0,1,2.0
147365,52,2.0,2.0,1,2.0
147367,52,2.0,2.0,1,2.0
147374,52,2.0,2.0,1,2.0
147376,52,2.0,2.0,1,2.0
147378,52,2.0,2.0,1,2.0
147381,52,2.0,2.0,1,2.0
147389,52,2.0,2.0,1,2.0
147390,52,2.0,2.0,1,2.0
147394,52,2.0,2.0,1,2.0
147415,52,2.0,2.0,1,2.0
147419,52,2.0,2.0,1,2.0
147420,52,2.0,2.0,1,2.0
147421,52,2.0,2.0,1,2.0
147430,52,2.0,2.0,1,2.0
147431,52,2.0,2.0,1,2.0
147432,52,2.0,2.0,1,2.0
147435,52,2.0,2.0,1,2.0
147436,52,4.0,4.0,1,4.0
147438,52,2.0,2.0,1,2.0
147442,52,2.0,2.0,1,2.0
147443,52,2.0,2.0,1,2.0
147447,52,4.0,2.0,1,4.0
147458,52,2.0,2.0,1,2.0
147460,52,2.0,2.0,1,2.0
147462,52,2.0,2.0,1,2.0
147477,52,2.0,2.0,1,2.0
147490,52,2.0,2.0,1,2.0
147494,52,2.0,2.0,1,2.0
147511,52,4.0,2.0,8,4.0
147518,52,2.0,2.0,8,4.0
147527,53,2.0,2.0,1,2.0
147530,53,2.0,2.0,1,2.0
147531,53,2.0,2.0,1,2.0
147533,53,2.0,4.0,1,2.0
147535,53,2.0,2.0,1,2.0
147538,53,2.0,2.0,1,2.0
147539,53,2.0,2.0,1,2.0
147543,53,2.0,2.0,1,2.0
147548,53,2.0,2.0,1,2.0
147550,53,2.0,2.0,1,2.0
147552,53,2.0,2.0,1,2.0
147553,53,2.0,2.0,1,2.0
147554,53,2.0,2.0,1,2.0
147555,53,2.0,2.0,1,2.0
147556,53,2.0,2.0,1,2.0
147559,53,2.0,4.0,1,2.0
147560,53,2.0,4.0,1,2.0
147561,53,2.0,4.0,1,2.0
147563,53,2.0,4.0,1,2.0
147565,53,2.0,4.0,1,2.0
147566,53,2.0,4.0,1,2.0
147567,53,2.0,4.0,1,2.0
147568,53,2.0,4.0,1,2.0
147570,53,2.0,4.0,1,2.0
147571,53,2.0,4.0,1,2.0
147573,53,2.0,4.0,1,2.0
147575,53,2.0,4.0,1,2.0
147576,53,2.0,4.0,1,2.0
147579,53,2.0,2.0,1,2.0
147582,53,2.0,4.0,1,2.0
147584,53,2.0,4.0,1,2.0
147585,53,2.0,4.0,1,2.0
147586,53,2.0,2.0,1,2.0
147588,53,2.0,4.0,1,2.0
147595,53,2.0,2.0,1,2.0
147599,53,2.0,2.0,1,2.0
147602,53,2.0,2.0,1,2.0
147603,53,2.0,2.0,1,2.0
147608,53,2.0,2.0,1,2.0
147609,53,2.0,2.0,1,2.0
147610,53,2.0,2.0,1,2.0
147611,53,2.0,2.0,1,2.0
147613,53,2.0,2.0,1,2.0
147616,53,2.0,2.0,1,2.0
147617,53,2.0,2.0,1,2.0
147618,53,2.0,2.0,1,2.0
147619,53,2.0,2.0,1,2.0
147620,53,2.0,2.0,1,2.0
147621,53,2.0,2.0,1,2.0
147628,53,2.0,2.0,1,2.0
147630,53,2.0,2.0,1,2.0
147636,53,2.0,2.0,1,2.0
147637,53,2.0,2.0,1,2.0
147638,53,2.0,2.0,1,2.0
147642,53,2.0,2.0,1,2.0
147643,53,2.0,2.0,1,2.0
147648,53,2.0,2.0,1,2.0
147651,53,2.0,2.0,1,2.0
147652,53,2.0,2.0,1,2.0
147653,53,2.0,2.0,1,2.0
147659,53,2.0,2.0,1,2.0
147660,53,2.0,2.0,1,2.0
147662,53,2.0,2.0,1,2.0
147665,53,2.0,2.0,1,2.0
147666,53,2.0,2.0,1,2.0
147667,53,2.0,2.0,1,2.0
147668,53,2.0,2.0,1,2.0
147669,53,2.0,2.0,1,2.0
147670,53,2.0,2.0,1,2.0
147671,53,2.0,2.0,1,2.0
147672,53,2.0,2.0,1,2.0
147679,53,2.0,4.0,1,2.0
147681,53,2.0,2.0,1,2.0
147682,53,2.0,2.0,1,2.0
147684,53,2.0,2.0,1,2.0
147685,53,2.0,2.0,1,2.0
147687,53,2.0,4.0,1,2.0
147688,53,2.0,4.0,1,2.0
147691,53,2.0,4.0,1,2.0
147697,53,2.0,2.0,1,2.0
147698,53,2.0,4.0,1,2.0
147700,53,2.0,4.0,1,2.0
147701,53,2.0,4.0,1,2.0
147704,53,2.0,2.0,1,2.0
147707,53,2.0,2.0,1,2.0
147708,53,2.0,2.0,1,2.0
147709,53,2.0,2.0,1,2.0
147710,53,2.0,2.0,1,2.0
147711,53,2.0,2.0,1,2.0
147712,53,2.0,2.0,1,2.0
147714,53,2.0,2.0,1,2.0
147715,53,2.0,2.0,1,2.0
147716,53,2.0,2.0,1,2.0
147722,53,2.0,2.0,1,2.0
147723,53,4.0,4.0,1,4.0
147726,53,2.0,4.0,1,2.0
147727,53,2.0,4.0,1,2.0
147729,53,2.0,4.0,1,2.0
147730,53,2.0,4.0,1,2.0
147731,53,2.0,2.0,1,2.0
147732,53,2.0,2.0,1,2.0
147733,53,2.0,2.0,1,2.0
147737,53,2.0,2.0,1,2.0
147738,53,2.0,2.0,1,2.0
147740,53,2.0,2.0,1,2.0
147741,53,2.0,2.0,1,2.0
147743,53,2.0,2.0,1,2.0
147745,53,2.0,2.0,1,2.0
147746,53,2.0,2.0,1,2.0
147749,53,2.0,2.0,1,2.0
147751,53,2.0,2.0,1,2.0
147755,53,2.0,2.0,1,2.0
147757,53,4.0,2.0,1,4.0
147762,53,2.0,2.0,1,4.0
147763,53,2.0,2.0,1,2.0
147764,53,4.0,2.0,1,4.0
147767,53,2.0,2.0,1,2.0
147773,53,2.0,4.0,1,2.0
147776,53,2.0,2.0,1,2.0
147777,53,2.0,2.0,1,2.0
147779,53,2.0,2.0,1,2.0
147780,53,2.0,2.0,1,2.0
147781,53,2.0,2.0,1,2.0
147796,53,2.0,4.0,1,2.0
147797,53,2.0,2.0,1,2.0
147803,53,2.0,4.0,1,2.0
147805,53,4.0,2.0,1,4.0
147815,53,2.0,2.0,1,2.0
147816,53,2.0,2.0,1,2.0
147817,53,2.0,2.0,1,2.0
147818,53,2.0,2.0,1,2.0
147820,53,2.0,2.0,1,2.0
147822,53,2.0,2.0,1,2.0
147823,53,4.0,2.0,1,4.0
147825,53,2.0,4.0,1,2.0
147826,53,2.0,2.0,1,2.0
147827,53,2.0,2.0,1,2.0
147828,53,2.0,2.0,1,2.0
147830,53,2.0,2.0,1,2.0
147832,53,2.0,2.0,1,2.0
147833,53,2.0,2.0,1,2.0
147834,53,2.0,2.0,1,2.0
147838,53,2.0,2.0,1,2.0
147839,53,2.0,4.0,1,2.0
147841,53,2.0,4.0,1,2.0
147842,53,2.0,4.0,1,2.0
147843,53,2.0,4.0,1,2.0
147844,53,2.0,4.0,1,2.0
147845,53,2.0,4.0,1,2.0
147847,53,2.0,4.0,1,2.0
147848,53,2.0,2.0,1,2.0
147850,53,2.0,2.0,1,2.0
147851,53,2.0,4.0,1,2.0
147852,53,2.0,4.0,1,2.0
147854,53,2.0,2.0,1,2.0
147856,53,2.0,2.0,1,2.0
147862,53,2.0,2.0,1,2.0
147864,53,2.0,2.0,1,2.0
147885,53,4.0,2.0,1,4.0
147886,53,2.0,2.0,1,2.0
147887,53,2.0,2.0,1,2.0
147892,53,2.0,2.0,1,2.0
147893,53,2.0,2.0,1,2.0
147894,53,2.0,2.0,1,2.0
147895,53,2.0,2.0,1,2.0
147897,53,2.0,2.0,1,2.0
147900,53,2.0,2.0,1,2.0
147901,53,2.0,2.0,1,2.0
147906,53,2.0,2.0,1,2.0
147910,53,2.0,2.0,1,2.0
147911,53,2.0,2.0,1,2.0
147916,53,2.0,2.0,1,2.0
147917,53,2.0,2.0,1,2.0
147918,53,2.0,2.0,1,2.0
147920,53,2.0,2.0,1,2.0
147926,53,2.0,2.0,1,2.0
147933,53,2.0,2.0,1,2.0
147935,53,2.0,2.0,1,2.0
147938,53,2.0,2.0,1,2.0
147943,53,2.0,2.0,1,2.0
147944,53,2.0,2.0,1,2.0
147949,53,2.0,2.0,1,2.0
147950,53,2.0,2.0,1,2.0
147951,53,2.0,2.0,1,2.0
147953,53,2.0,2.0,1,2.0
147958,53,2.0,2.0,1,2.0
147959,53,2.0,2.0,1,2.0
147960,53,2.0,2.0,1,2.0
147966,53,2.0,2.0,1,2.0
147967,53,2.0,2.0,1,2.0
147969,53,2.0,2.0,1,2.0
147974,53,2.0,2.0,1,2.0
147978,53,2.0,2.0,1,2.0
147979,53,2.0,2.0,1,2.0
147980,53,2.0,2.0,1,2.0
147987,53,2.0,2.0,1,2.0
147988,53,2.0,2.0,1,2.0
147989,53,2.0,2.0,1,2.0
147993,53,2.0,2.0,1,2.0
147996,53,2.0,2.0,1,2.0
147997,53,2.0,2.0,1,2.0
147998,53,2.0,2.0,1,2.0
148000,53,2.0,2.0,1,2.0
148001,53,2.0,2.0,1,2.0
148009,53,2.0,2.0,1,2.0
148011,53,2.0,2.0,1,2.0
148014,53,2.0,2.0,1,2.0
148015,53,2.0,2.0,1,2.0
148016,53,2.0,2.0,1,2.0
148017,53,2.0,2.0,1,2.0
148018,53,2.0,2.0,1,2.0
148021,53,4.0,2.0,1,4.0
148024,53,2.0,2.0,1,2.0
148025,53,2.0,2.0,1,2.0
148029,53,2.0,2.0,1,2.0
148033,53,2.0,2.0,1,2.0
148037,53,2.0,2.0,5,2.0
148046,53,2.0,2.0,5,2.0
148052,53,2.0,2.0,5,2.0
148056,53,2.0,2.0,5,2.0
148059,53,2.0,2.0,5,2.0
148061,53,2.0,2.0,5,2.0
148063,53,2.0,2.0,5,2.0
148079,53,2.0,2.0,8,2.0
148081,53,4.0,2.0,8,4.0
148083,53,2.0,2.0,8,4.0
148085,53,2.0,2.0,8,2.0
148094,53,2.0,2.0,8,2.0
148095,53,2.0,2.0,8,2.0
148098,53,2.0,2.0,8,2.0
148099,53,2.0,2.0,8,4.0
148100,53,2.0,2.0,8,2.0
